
Exported from Grasshopper on 08/09/2023 11:59:05 with FabTools (by blickfeld7.com)


Radius;
0.493942;
0.474698;
0.456307;
0.438889;
0.422574;
0.407504;
0.393829;
0.381708;
0.371297;
0.36275;
0.356205;
0.351775;
0.349545;
0.349557;
0.35181;
0.356261;
0.362828;
0.371395;
0.381824;
0.393962;
0.407652;
0.422735;
0.439062;
0.456491;
0.474891;
0.494144;
0.514141;
0.534788;
0.555998;
0.577692;
0.599802;
0.622263;
0.645016;
0.668006;
0.69118;
0.714487;
0.737874;
0.761289;
0.784671;
0.807956;
0.831067;
0.85391;
0.876369;
0.898286;
0.919449;
0.939556;
0.958165;
0.974614;
0.987935;
0.996835;
1.0;
