
Exported from Grasshopper on 08/09/2023 11:59:05 with FabTools (by blickfeld7.com)


Phi;
0.532462;
0.546865;
0.561373;
0.576062;
0.59101;
0.606303;
0.622032;
0.638299;
0.655216;
0.672912;
0.691535;
0.711256;
0.732278;
0.754839;
0.779229;
0.805799;
0.834978;
0.867298;
0.903425;
0.944196;
0.990674;
1.044214;
1.106535;
1.179801;
1.266658;
1.370154;
1.493363;
1.638452;
1.805042;
1.988324;
2.178561;
2.36355;
2.532971;
2.681277;
2.807552;
2.913715;
