
Exported from Grasshopper on 07/31/2023 15:04:04 with FabTools (by blickfeld7.com)


Radius;
0.967709;
0.970051;
0.976448;
0.964085;
0.949189;
0.931806;
0.91199;
0.889804;
0.865318;
0.838612;
0.809773;
0.7789;
0.746099;
0.71149;
0.675203;
0.637385;
0.5982;
0.557835;
0.516508;
0.474482;
0.432079;
0.389718;
0.347961;
0.307607;
0.269822;
0.236351;
0.209718;
0.193115;
0.189395;
0.19932;
0.220964;
0.251118;
0.286842;
0.32599;
0.367109;
0.355767;
0.351842;
0.355767;
0.367109;
0.32599;
0.286842;
0.251118;
0.220964;
0.19932;
0.189395;
0.193115;
0.209718;
0.236351;
0.269822;
0.307607;
0.347961;
0.389718;
0.432079;
0.474482;
0.516508;
0.557835;
0.5982;
0.637385;
0.675203;
0.71149;
0.746099;
0.7789;
0.809773;
0.838612;
0.865318;
0.889804;
0.91199;
0.931806;
0.949189;
0.964085;
0.976448;
0.970051;
0.967709;
