
Exported from Grasshopper on 08/16/2023 19:11:39 with FabTools (by blickfeld7.com)


Phi;
5.11312;
5.159949;
5.207493;
5.255816;
5.304977;
5.355031;
5.406026;
5.458005;
5.510999;
5.565032;
5.620115;
5.676246;
5.733406;
5.791564;
5.85067;
5.910654;
5.971434;
6.032906;
6.094953;
6.157444;
6.220238;
0;
0.062947;
0.125741;
0.188232;
0.250279;
0.311751;
0.372531;
0.432516;
0.491621;
0.549779;
0.60694;
0.66307;
0.718153;
0.772186;
0.825181;
0.877159;
0.928154;
0.978208;
1.027369;
1.075692;
1.123236;
1.170066;
