
Exported from Grasshopper on 08/03/2023 14:16:57 with FabTools (by blickfeld7.com)


Phi;
0.179901;
0.185016;
0.190206;
0.195504;
0.200942;
0.206556;
0.212388;
0.218484;
0.224898;
0.231692;
0.238944;
0.246742;
0.255198;
0.264452;
0.274679;
0.286103;
0.29902;
0.313824;
0.331056;
0.351473;
0.376176;
0.406817;
0.445987;
0.497963;
0.570236;
0.676832;
0.845526;
1.129373;
1.584864;
2.109607;
2.491583;
2.719119;
2.857206;
2.947145;
3.00974;
3.055704;
