
Exported from Grasshopper on 08/01/2023 15:46:45 with FabTools (by blickfeld7.com)


Radius;
0.493942;
0.467125;
0.440629;
0.414523;
0.388893;
0.363844;
0.339512;
0.316066;
0.293725;
0.272763;
0.253527;
0.236442;
0.222009;
0.210775;
0.203272;
0.199924;
0.200937;
0.206248;
0.215538;
0.228321;
0.244046;
0.262184;
0.282266;
0.303904;
0.326787;
0.350667;
0.375349;
0.400682;
0.426544;
0.45284;
0.479492;
0.506437;
0.533625;
0.561011;
0.588559;
0.616237;
0.644015;
0.671867;
0.699766;
0.727686;
0.755599;
0.783473;
0.811267;
0.838929;
0.866388;
0.893531;
0.920173;
0.945965;
0.970129;
0.990486;
1;
