
Exported from Grasshopper on 08/01/2023 15:46:45 with FabTools (by blickfeld7.com)


Phi;
Pi;
3.170705;
3.20285;
3.238581;
3.278571;
3.323631;
3.374741;
3.43307;
3.499986;
3.577027;
3.665805;
3.767779;
3.883846;
4.013745;
4.155409;
4.304651;
4.455604;
4.60199;
4.738604;
4.86224;
4.971736;
5.067449;
5.150601;
5.222759;
5.285521;
5.340354;
5.388532;
5.431136;
5.469065;
5.503062;
5.533741;
5.561612;
5.587097;
5.610551;
5.632273;
5.652517;
5.671503;
5.689424;
5.706451;
5.722741;
5.73844;
5.753694;
5.768649;
5.783465;
5.798332;
5.813486;
5.829261;
5.84617;
5.865111;
5.887785;
5.916114;
