
Exported from Grasshopper on 08/09/2023 16:57:18 with FabTools (by blickfeld7.com)


Radius;
0.995275;
0.989685;
0.981973;
0.972172;
0.960327;
0.946496;
0.930744;
0.91315;
0.893803;
0.872806;
0.850276;
0.826346;
0.801163;
0.774896;
0.747733;
0.719889;
0.691603;
0.663151;
0.634842;
0.607028;
0.580106;
0.554522;
0.530769;
0.509382;
0.490918;
0.47593;
0.464925;
0.458314;
0.456361;
0.459148;
