
Exported from Grasshopper on 08/09/2023 16:57:18 with FabTools (by blickfeld7.com)


Phi;
Pi;
3.190449;
3.239151;
3.287548;
3.335497;
3.382862;
3.429522;
3.475368;
3.520308;
3.564265;
3.607177;
3.648999;
3.689699;
3.729261;
3.76768;
3.80496;
3.841118;
3.876175;
3.910163;
3.943116;
3.975074;
4.00608;
4.036179;
4.065419;
4.093847;
4.121515;
4.148471;
4.174766;
4.200451;
4.225575;
4.25019;
4.274345;
4.298091;
4.321479;
4.34456;
4.367386;
4.390009;
4.412483;
4.43486;
4.457197;
4.479546;
4.501964;
4.524501;
4.547205;
4.57012;
4.593274;
4.616682;
4.64034;
4.664218;
4.688259;
1.5 * Pi;
